,tx_date,tx_count,Tx_volume_Ether,tx_count_ERC20,Tx_volume_ERC20,Volume($),Market Cap($),DAU,CUM
1069,2018-10-03,559006,1602167.7950718391,380267.0,2.0493262152716653e+61,1683930000,22567089086,271825,195979100
1070,2018-10-04,559181,1599004.368662278,411941.0,6.453784756964923e+60,1479500000,22748580859,284860,196263960
1071,2018-10-05,595361,1483483.2968702614,409875.0,3.88437081586773e+60,1547330000,23304234601,289976,196553936
1072,2018-10-06,596865,1084119.3523806313,363614.0,3.258226605828111e+60,1505070000,23054817089,299107,196853043
1073,2018-10-07,497767,976591.4304497304,298647.0,1.6935341350990608e+61,1470480000,23161767973,249729,197102772
1074,2018-10-08,542842,1629650.165477405,311598.0,1.1311356521895862e+61,1470740000,23487673000,273519,197376291
1075,2018-10-09,537028,1422466.7437124029,375650.0,5.315571882490337e+60,1405130000,23361891401,253262,197629553
1076,2018-10-10,516772,1488880.3502579762,263652.0,1.1744839420777244e+61,1384040000,23139713070,267921,197897474
1077,2018-10-11,570525,3099520.8356246166,294199.0,2.873340421421131e+61,2167620000,19426181717,288837,198186311
1078,2018-10-12,562140,2019510.4752387998,655098.0,1.8884853586703688e+61,1487900000,20171157774,268472,198454783
1079,2018-10-13,541797,1192920.6573452626,337899.0,2.8723622368482937e+61,1167610000,20494529773,251449,198706232
1080,2018-10-14,511719,1158536.9786671768,329840.0,8.221238335949452e+60,1169260000,20075397007,239054,198945286
1081,2018-10-15,562011,3351255.5719791455,302054.0,2.58626120595135e+61,2865830000,21514574462,289480,199234766
1082,2018-10-16,575450,2247577.477301577,313001.0,5.184058553987158e+60,1532280000,21561538445,292752,199527518
1083,2018-10-17,580354,1930123.7195291417,305312.0,3.127845850533928e+61,1444130000,21254117736,291934,199819452
1084,2018-10-18,565791,2354432.2662739893,395000.0,9.517411169142689e+60,1365860000,20875341345,281620,200101072
1085,2018-10-19,601119,1674196.6207214596,346221.0,9.782365717191945e+60,1264480000,20917973393,274738,200375810
1086,2018-10-20,534080,1437912.7157273926,394152.0,4.0200910827634346e+60,1238780000,21097037289,267820,200643630
1087,2018-10-21,508014,1964845.4383607483,341648.0,2.2200027574166457e+60,1190300000,21071630786,247016,200890646
1088,2018-10-22,577314,1594848.2554631606,381227.0,6.942026532600649e+60,1328980000,20962977292,282684,201173330
1089,2018-10-23,556231,1712471.770986974,343256.0,4.122724598361426e+61,1237490000,20997181867,282228,201455558
1090,2018-10-24,532709,1642648.0995037642,285784.0,2.253875743607937e+61,1102220000,20951603018,290389,201745947
1091,2018-10-25,537236,2211998.9407806313,316274.0,1.813563178820293e+61,1102900000,20839259066,283604,202029551
1092,2018-10-26,551218,1728495.5034160067,312526.0,2.9358663222847106e+60,1161310000,20906130835,292355,202321906
1093,2018-10-27,499165,995228.4993106576,344069.0,9.139197189749728e+60,1084810000,21000852987,249116,202571022
1094,2018-10-28,509862,1016640.0910960822,376215.0,1.6007052224780205e+60,1139140000,21123907349,261101,202832123
1095,2018-10-29,614695,1985917.4124619497,356516.0,5.227308867732806e+61,1517230000,20292811278,313897,203146020
1096,2018-10-30,608397,1669210.5293447552,368437.0,4.4252228118975836e+61,1363500000,20328580026,302209,203448229
1097,2018-10-31,585707,1745738.8431348247,371388.0,3.5009797071264106e+60,1442380000,20314628127,297502,203745731
1098,2018-11-01,589096,1622419.0718184519,362090.0,2.340501288224234e+61,1336700000,20472105764,290816,204036547
1099,2018-11-02,548534,1884059.66984665,330740.0,3.4584712944638694e+61,1451870000,20657629735,268272,204304819
1100,2018-11-03,505015,1094559.9142745472,335057.0,1.6206922849452996e+61,1307150000,20615439151,251769,204556588
1101,2018-11-04,510848,1526441.635384051,279432.0,6.791467664489219e+60,1749300000,21371416840,248727,204805315
1102,2018-11-05,582354,2356288.723306183,263366.0,1.838629484948501e+61,1613510000,21540996877,299655,205104970
1103,2018-11-06,597166,1866090.2224241127,347267.0,2.0167640659675912e+61,1856940000,22445690692,293138,205398108
1104,2018-11-07,564602,2131707.742350845,315076.0,1.4215510489281275e+61,1927830000,22383497662,281828,205679936
1105,2018-11-08,555392,1729889.4478773305,324125.0,1.745310472129721e+61,1769080000,21877424057,276866,205956802
1106,2018-11-09,547848,1658236.8045786782,310701.0,1.7785894946079317e+61,1554750000,21659329261,285925,206242727
1107,2018-11-10,489120,1110310.4527520859,341554.0,1.4948359143135552e+61,1377760000,21917195708,247536,206490263
1108,2018-11-11,527799,1120563.5870187248,409364.0,1.772008651115544e+61,1501600000,21798464881,261168,206751431
1109,2018-11-12,571162,1866106.2484202643,331426.0,3.106729168359858e+62,1452380000,21707637540,287415,207038846
1110,2018-11-13,553590,1704504.7366050957,300758.0,4.854710915299929e+62,1610260000,21341261802,278454,207317300
1111,2018-11-14,582181,2985472.2359286672,303733.0,3.2966472374082807e+61,2595330000,18721032761,304067,207621367
1112,2018-11-15,563051,3164274.7923297104,248861.0,1.2279846687773101e+61,2638410000,18663659629,299790,207921157
1113,2018-11-16,552107,2240481.4629836828,278176.0,1.7167784599414596e+62,2015330000,18086156169,274094,208195251
1114,2018-11-17,505581,1397174.8139018908,274185.0,6.618480179569185e+60,1832800000,17968221715,247366,208442617
1115,2018-11-18,484801,1899243.9433552627,255029.0,2.9090897593984385e+60,1810920000,18288411984,234181,208676798
1116,2018-11-19,622942,4848644.129215199,270415.0,4.114988916422747e+62,2745160000,15410551811,335389,209012187
1117,2018-11-20,625752,5652301.423843689,290180.0,3.9391906713379637e+62,3134410000,13467303239,322294,209334481
1118,2018-11-21,579531,3828834.7385142706,334311.0,2.0293011814490924e+62,2685930000,14127420909,284293,209618774
1119,2018-11-22,568895,2635315.2231770568,322551.0,2.0047331857655885e+62,1792150000,13097009562,270468,209889242
1120,2018-11-23,559992,3050333.342702861,290441.0,4.0153145684814593e+62,1998010000,12747016419,274539,210163781
1121,2018-11-24,497091,2275106.910729926,273560.0,9.750144107767403e+60,1800960000,11735901799,243754,210407535
1122,2018-11-25,529038,3962260.765368654,287853.0,1.090132271931964e+60,2466750000,12043900588,274261,210681796
1123,2018-11-26,557388,3425107.1680002343,315084.0,2.869857725330116e+60,2139490000,11206775318,279997,210961793
1124,2018-11-27,565825,2846515.1627307986,351313.0,3.2774560469050285e+60,2320010000,11382216773,275659,211237452
1125,2018-11-28,622580,3365385.4054208645,320834.0,4.5757303444491185e+60,2673470000,12670491119,301080,211538532
1126,2018-11-29,555591,3624519.1479855916,292023.0,7.502851952580398e+61,2196099151,12166285642,273765,211812297
1127,2018-11-30,599039,17348022.506624013,377006.0,4.337863970051596e+61,2020748396,11716096076,310944,212123241
1128,2018-12-01,525757,15485294.09762568,268425.0,1.4161096477874683e+62,2131475768,12284117522,259530,212382771
1129,2018-12-02,492410,1415475.2802516508,269829.0,1.7410495039079944e+61,1856199149,12053770487,246085,212628856
1130,2018-12-03,548100,2278750.7856664686,298375.0,2.1634537646087365e+62,1772756193,11282911404,276270,212905126
1131,2018-12-04,565202,2270774.406046138,290875.0,2.0041269514624567e+62,1748116495,11418617063,269015,213174141
1132,2018-12-05,595937,2885681.890783716,336028.0,2.739683587637306e+62,1990157607,10618884099,286563,213460704
1133,2018-12-06,590923,3817878.6966566197,335952.0,1.880452327509181e+61,2310716932,9510417097,281918,213742622
1134,2018-12-07,572417,4901105.622965143,295113.0,1.0483325288547907e+62,2554304530,9671177427,302099,214044721
1135,2018-12-08,552651,2708162.470152271,321549.0,5.446140120103854e+60,1855759401,9555327946,289208,214333929
1136,2018-12-09,507555,2367196.4869825924,317205.0,5.6733389084027995e+60,1875567180,9866414732,259977,214593906
1137,2018-12-10,555379,2506396.8650583737,393170.0,1.2235257219437513e+61,1756437577,9509816315,287764,214881670
1138,2018-12-11,536006,2571755.031059768,372776.0,1.4326884659006454e+61,1707497898,9227301064,252889,215134559
1139,2018-12-12,533920,2340898.816377128,380687.0,4.9201201323513554e+60,1533050103,9400044026,251854,215386413
1140,2018-12-13,565689,2995669.7802113043,344147.0,1.0739202675503362e+61,1754475622,8981108543,261740,215648153
1141,2018-12-14,567306,2705738.1137522184,325275.0,6.714572224014672e+60,1651491877,8751209554,269552,215917705
1142,2018-12-15,551916,1824198.7908380148,336437.0,9.749083610597356e+61,1496176898,8766638124,270774,216188479
1143,2018-12-16,516697,1776105.3788093163,381252.0,6.2497794189885596e+60,1565817037,8853567311,264664,216453143
1144,2018-12-17,570051,3456954.3500849046,344391.0,4.634001188117574e+60,2101453024,9880456239,276020,216729163
1145,2018-12-18,556320,3230807.2770929625,334761.0,1.9179891700066186e+61,2277514076,10503295749,267745,216996908
1146,2018-12-19,597824,4345345.122914198,325132.0,4.004694306835409e+60,2456482115,10521416481,290955,217287863
1147,2018-12-20,602429,4415797.854773066,348328.0,1.3742536400907705e+62,3063842618,12076674310,291068,217578931
1148,2018-12-21,606526,4512019.720334686,331452.0,2.2740762999564032e+62,2632539990,11380357569,283767,217862698
1149,2018-12-22,495551,2106318.5829060464,328218.0,3.402138634743328e+61,2338772939,12137481655,237456,218100154
1150,2018-12-23,543655,2965362.742738163,290218.0,1.3858426026789907e+62,3579715061,13595887732,272737,218372891
1151,2018-12-24,615551,3927892.7522500814,345910.0,4.986403425823841e+61,4370343387,14583457939,304343,218677234
1152,2018-12-25,535001,2416799.100772578,293379.0,2.4204384983878905e+61,3298280609,13505089290,266610,218943844
1153,2018-12-26,560047,2142391.088846817,357279.0,1.40430443153139e+61,2720469126,13717858346,266296,219210140
1154,2018-12-27,548411,2831932.7891787835,396569.0,9.117030171449429e+60,2612804378,12129493222,262518,219472658
1155,2018-12-28,572189,2993138.6818494373,416168.0,2.6507310904544696e+61,3130201009,14324511544,274592,219747250
1156,2018-12-29,543746,3781918.095448838,357752.0,1.1098603880417898e+61,3169029972,14365797196,270689,220017939
1157,2018-12-30,460395,1625233.573386157,314598.0,7.382083970432263e+60,2660086834,14560066114,243220,220261159
1158,2018-12-31,522040,2099883.0902997735,396847.0,1.0060622106792344e+61,2358360234,13886837730,241663,220502822
1159,2019-01-01,448168,1666783.0154436028,292462.0,4.245749403509647e+60,2258709868,14665318370,221312,220724134
1160,2019-01-02,589959,2743259.2234950685,363826.0,5.833121871136384e+60,3328240369,16150049902,260849,220984983
1161,2019-01-03,596620,2499110.277261625,348861.0,1.8044721944060738e+62,2676164880,15536849936,256708,221241691
1162,2019-01-04,549398,3822913.381812099,323037.0,4.122375812994908e+62,3126192535,16107068093,257650,221499341
1163,2019-01-05,511189,4175182.3837036733,311610.0,4.2266420113905395e+60,3338211928,16219974745,243792,221743133
1164,2019-01-06,487372,2405703.893897147,299153.0,1.3962279243677345e+61,3231294371,16442429109,242342,221985475
1165,2019-01-07,550964,2628749.1515185134,329869.0,1.2299894080621557e+62,2712108388,15814868678,279315,222264790
1166,2019-01-08,553367,2343173.2792511005,314010.0,9.272772047829342e+61,2459808140,15677889902,282954,222547744
1167,2019-01-09,558847,2195157.993590676,313179.0,3.600532941597707e+62,2369241197,15726845711,277920,222825664
1168,2019-01-10,582839,3158286.6449419986,329419.0,1.1648013076827553e+61,3397734456,13416263931,282346,223108010
1169,2019-01-11,541838,3886696.71717949,326462.0,1.8010110960480097e+62,2667585234,13306214134,271955,223379965
1170,2019-01-12,452707,1486761.266778286,263874.0,2.7911850079736066e+61,2212109224,13143426379,224333,223604298
1171,2019-01-13,481347,1775833.075410378,280251.0,2.775910921534745e+61,2268263944,12199288487,233168,223837466
1172,2019-01-14,577239,3460885.6293427586,261695.0,8.563514867128943e+60,2798085735,13471754802,308749,224146215
1173,2019-01-15,539896,2386483.5593507863,258418.0,4.937951060100258e+60,2735449164,12739543688,285979,224432194
1174,2019-01-16,507687,2649870.4275623523,267333.0,3.86542942888314e+61,2746469340,12899812275,243232,224675426
1175,2019-01-17,517082,2158330.9932687283,301673.0,3.7227168337112164e+60,2594091285,12922347330,238074,224913500
1176,2019-01-18,538899,1768855.184630587,326810.0,8.883024901998114e+60,2305389800,12639234713,243829,225157329
1177,2019-01-19,539125,1460993.3392139254,336231.0,6.219438710005996e+60,3048261797,13007954846,236324,225393653
1178,2019-01-20,537705,1721295.657821017,363999.0,4.894933210970258e+60,2964108269,12483136112,213944,225607597
1179,2019-01-21,582751,1837735.6019358581,373022.0,3.3385999766843545e+60,2421720343,12242940197,244836,225852433
1180,2019-01-22,605558,1840236.4207521954,417421.0,3.154667782832039e+60,2552507405,12410972241,231006,226083439
1181,2019-01-23,533819,1976588.5054409052,286449.0,1.7415974546258783e+61,2556952198,12277481872,245977,226329416
1182,2019-01-24,520130,2377266.6662962963,315709.0,5.0370593315976026e+60,2520843420,12269992351,239100,226568516
1183,2019-01-25,504903,1967967.8132517675,316076.0,5.565953884402986e+60,2606881898,12168932300,244280,226812796
1184,2019-01-26,464380,1289843.866628101,332795.0,4.192170972946258e+60,2412181169,12182338148,219867,227032663
1185,2019-01-27,488814,1868327.2106089233,301630.0,8.30389785657339e+60,2775888287,11861671822,243014,227275677
1186,2019-01-28,568564,3251171.890559629,309401.0,5.195134071086408e+60,3366895505,11150461958,293747,227569424
1187,2019-01-29,566026,2283131.498855837,351978.0,4.067607988607058e+60,2900418606,11048347342,261139,227830563
1188,2019-01-30,555347,2371844.8744742544,327049.0,4.357229596676187e+60,2874370355,11396282341,258763,228089326
1189,2019-01-31,517057,2356031.4048378244,318240.0,1.7003761900208072e+60,2828796031,11204735502,244543,228333869
1190,2019-02-01,498856,1955521.7988200684,300307.0,1.5657582492823361e+60,2541271519,11263815610,237549,228571418
1191,2019-02-02,450314,1220412.4887167,288496.0,4.3541207322601e+60,2385157838,11560765573,213028,228784446
1192,2019-02-03,424378,1298746.1821284534,254682.0,1.1186254573031151e+61,2519334757,11254870706,190882,228975328
1193,2019-02-04,416394,1027949.5096801243,273142.0,4.764434271618021e+60,2491888675,11290969364,184308,229159636
1194,2019-02-05,414815,988597.4596344787,227117.0,4.5059686683386384e+60,2515863999,11253035388,189552,229349188
1195,2019-02-06,429065,1759347.9952708697,238156.0,7.664282395719165e+60,2593048199,10990266833,197243,229546431
1196,2019-02-07,428676,1448386.3394280984,242126.0,8.981896749215137e+60,2326764622,10951652648,197131,229743562
1197,2019-02-08,471952,2153525.790982367,264847.0,1.8990524427627342e+60,3656841347,12496945336,222877,229966439
1198,2019-02-09,417129,1158250.364848722,268578.0,3.774388688507973e+60,2884650400,12515870173,198689,230165128
1199,2019-02-10,381151,1449653.7740704492,224038.0,2.3710398541406546e+60,3148766590,13080881910,185342,230350470
1200,2019-02-11,429007,1910661.878298314,236446.0,3.8803680697082176e+60,3222473887,12714795026,204473,230554943
1201,2019-02-12,438111,1539636.5134885695,265851.0,1.180096023971167e+61,3149576429,12849965121,208665,230763608
1202,2019-02-13,491354,1805205.143145069,295646.0,1.7224636518202987e+60,3386585799,12849605819,212339,230975947
1203,2019-02-14,474782,1668224.5494226913,303573.0,3.386398730060441e+60,3331701628,12729213675,209823,231185770
1204,2019-02-15,468599,1589138.4148451476,318043.0,3.664939584639037e+60,3021741615,12805280766,211866,231397636
1205,2019-02-16,454309,1080803.0488486495,274711.0,2.337596673192155e+60,2905833287,12928550184,205923,231603559
1206,2019-02-17,447945,1755070.5892680797,274688.0,3.2904591423899e+60,4236081130,14014695490,198999,231802558
1207,2019-02-18,512455,3008143.8665040415,299348.0,1.7042479524574062e+61,5387525773,15327852479,257534,232060092
1208,2019-02-19,533602,2774298.889979758,333337.0,4.3575648601092126e+60,5310842625,15250901019,252163,232312255
1209,2019-02-20,530268,2237875.159951833,353402.0,3.567126731076239e+60,4500094965,15694462393,245900,232558155
1210,2019-02-21,544817,2147913.8147403356,343152.0,6.033400431049472e+60,3995766856,15337145738,226233,232784388
1211,2019-02-22,530839,2112055.760734785,368103.0,1.3045001025942805e+61,3731099284,15649961167,226275,233010663
1212,2019-02-23,476225,1532488.8023076488,357984.0,2.6776808000748123e+60,4519468458,16670632412,222673,233233336
1213,2019-02-24,540201,2881956.3108056653,339658.0,1.1545314139288334e+60,5957715043,14263873721,237469,233470805
1214,2019-02-25,573756,3727042.449109291,328577.0,1.7859479622862607e+60,4914392068,14682597926,248785,233719590
1215,2019-02-26,553925,1884161.3615612013,299181.0,1.4024940063374233e+61,3791292839,14502464167,242624,233962214
1216,2019-02-27,539516,2924685.8065832453,307275.0,7.210227204103713e+60,4469776860,14298070644,243936,234206150
1217,2019-02-28,541458,2358902.249606886,371102.0,6.200718431522718e+60,4535438953,14365118213,268377,234474527
1218,2019-03-01,547622,1857763.8112373874,427933.0,1.2066292761332004e+61,3756124824,14335957425,239809,234714336
1219,2019-03-02,526912,1486811.9665855626,362811.0,6.744328977256439e+60,3747176425,14103698392,228170,234942506
1220,2019-03-03,492382,1699702.856521398,340493.0,9.838004955019224e+60,3454374053,13900679027,213765,235156271
1221,2019-03-04,620211,2511005.1948302505,457468.0,8.581385234547526e+60,4008171341,13432896659,249416,235405687
1222,2019-03-05,598085,2338898.6410888475,415534.0,1.864132418926712e+61,4764849990,14492117352,250883,235656570
1223,2019-03-06,578932,2206991.2774338378,386942.0,1.2194476759831614e+61,4589054219,14590867639,255590,235912160
1224,2019-03-07,572685,2131033.2110879063,365208.0,1.0063759664688125e+61,4339206292,14513398954,258824,236170984
1225,2019-03-08,562361,2411760.2585415225,388018.0,5.842862288405083e+60,4678816794,14209542041,255569,236426553
1226,2019-03-09,555854,1826967.814899081,339096.0,8.806422563516104e+60,5011918715,14509873018,251383,236677936
1227,2019-03-10,484038,1721442.499663157,300991.0,1.0710115782627058e+61,4578438499,14384860876,220634,236898570
1228,2019-03-11,536412,2472651.833320027,355487.0,1.074689774680669e+61,4689807419,14079044648,241130,237139700
1229,2019-03-12,564306,2368013.6678898204,319391.0,1.6024691341122163e+61,4709988000,14144929392,265426,237405126
1230,2019-03-13,573281,2068256.4220131047,405203.0,1.0632653510866815e+61,4265162099,14022610219,260190,237665316
1231,2019-03-14,573828,2287044.0827162657,378279.0,1.5957105900388544e+61,4476532147,14071628064,260603,237925919
1232,2019-03-15,553012,2189635.5504046152,367855.0,1.7068876945138107e+61,4506861856,14492364551,258114,238184033
1233,2019-03-16,504183,1928045.3180855894,308180.0,2.397896824100964e+61,4839003569,14989691491,238728,238422761
1234,2019-03-17,494872,1752563.1452852266,268069.0,1.1011179065317916e+61,3827157729,14739201597,230056,238652817
1235,2019-03-18,573940,2598720.1406308375,397702.0,8.489080365164091e+60,4551739879,14675181094,270090,238922907
1236,2019-03-19,635940,1902977.6702362015,477970.0,5.99120101335512e+60,4251488129,14797612389,278448,239201355
1237,2019-03-20,630313,2894599.018382317,394942.0,8.140253960563181e+60,4664134462,14817151375,294196,239495551
1238,2019-03-21,618318,2497007.022139651,455577.0,1.7503559877960643e+61,5087247796,14392427839,279243,239774794
1239,2019-03-22,628700,2079060.1599157562,424009.0,8.127092864826494e+60,4490899266,14451740115,296334,240071128
1240,2019-03-23,561778,2564989.6730194227,375912.0,5.0577867534804826e+61,4436568613,14565143357,274286,240345414
1241,2019-03-24,549073,1785341.9540604607,330276.0,2.028115562782646e+61,4266845458,14434995337,266479,240611893
1242,2019-03-25,648670,2876368.630629547,340802.0,2.0292752698837323e+61,4480516753,14230733149,322320,240934213
1243,2019-03-26,629010,2553285.2401012285,357515.0,1.7068082563199718e+61,4499271679,14277816266,313646,241247859
1244,2019-03-27,625948,2299587.8731699972,451527.0,1.2216286880339689e+61,5228240093,14862394451,289819,241537678
1245,2019-03-28,634367,2334977.1713846177,362486.0,1.1776313716480315e+61,4163212475,14698609599,293145,241830823
1246,2019-03-29,640352,2594352.069661528,370918.0,1.4036633153221672e+61,5125602702,15025361637,292505,242123328
1247,2019-03-30,667967,2525373.841516119,444292.0,3.535562170363598e+60,5144662127,14984615423,285309,242408637
1248,2019-03-31,646230,2166816.131000237,451320.0,4.091770872589148e+60,4249050197,14925533137,264047,242672684
1249,2019-04-01,687574,2450268.9332472314,428831.0,5.147211869078356e+60,4611999536,14960828861,332984,243005668
1250,2019-04-02,758900,4117962.4741672515,406478.0,8.50043038395497e+60,9826645698,17297572365,379229,243384897
1251,2019-04-03,746605,4168533.4902086984,387158.0,6.69382906813108e+60,10622456246,17035703564,362916,243747813
1252,2019-04-04,673520,2912393.5538660376,402153.0,6.990472787202816e+60,7953123529,16678477300,303249,244051062
1253,2019-04-05,621924,2695547.3530862783,336622.0,9.257384321010815e+60,7531316908,17468192986,301478,244352540
1254,2019-04-06,559039,1872144.527433142,286357.0,5.6297200306111124e+60,7167016221,17516082778,276767,244629307
1255,2019-04-07,572886,2408065.1991049815,288349.0,1.2076939088921194e+61,7596176020,18424576820,292434,244921741
1256,2019-04-08,668000,3798031.606722731,352047.0,1.3509716686978734e+61,9304964610,19031640376,341583,245263324
1257,2019-04-09,656914,3355275.6452301973,356743.0,2.3309216827948023e+61,7632529578,18596496042,335369,245598693
1258,2019-04-10,674070,2849597.4368782365,350922.0,5.670384548219727e+60,7856924879,18728058767,320172,245918865
1259,2019-04-11,729032,2944764.4247199153,367611.0,9.21007122649713e+60,7859383417,17479876008,346995,246265860
1260,2019-04-12,694793,2516334.9187186393,378631.0,1.463286460787369e+61,6237185309,17401765647,362885,246628745
1261,2019-04-13,614291,1551208.6411557137,339556.0,4.3406357635435454e+60,4959301561,17380468169,311764,246940509
1262,2019-04-14,551055,1730106.6313862235,339689.0,2.5120556891348462e+61,4846298303,17734050269,263850,247204359
1263,2019-04-15,622058,2555474.2721559117,316304.0,3.0017161570680533e+60,5672311824,17074367783,312796,247517155
1264,2019-04-16,656461,2220433.7374111917,359040.0,1.3441930321812932e+61,5180105341,17715913572,305069,247822224
1265,2019-04-17,681896,2236032.783761516,377426.0,7.115542581659881e+60,5596102715,17647086048,304814,248127038
1266,2019-04-18,697650,2635140.9751256593,432648.0,6.772293862931701e+60,6971581464,18374913022,309125,248436163
1267,2019-04-19,693183,2311859.1285961997,388779.0,2.3465079607010714e+61,6541053061,18366130180,315243,248751406
1268,2019-04-20,686824,1880443.335617121,364782.0,5.583214601876324e+60,6142567812,18373023202,338971,249090377
1269,2019-04-21,631190,2009279.2073170086,406791.0,9.00782045706976e+60,6005571688,17983602095,303863,249394240
1270,2019-04-22,719306,2409606.606712845,472648.0,6.167072522034731e+60,6094878077,18179292263,338287,249732527
1271,2019-04-23,729268,2751025.1118615023,448086.0,5.570092008575768e+60,7097827092,18136462572,349195,250081722
1272,2019-04-24,668917,3486487.6703641773,450041.0,1.0497271639210117e+61,7351304156,17544029659,333316,250415038
1273,2019-04-25,680812,3159999.3804825814,349466.0,1.0661579639358128e+61,6820332362,16343573973,309011,250724049
1274,2019-04-26,661061,4528370.269104238,375775.0,1.0280538565683984e+61,7505283355,16545462357,308625,251032674
1275,2019-04-27,562687,1917636.424937486,294022.0,8.520053573821543e+60,5863109118,16768575998,259952,251292626
1276,2019-04-28,593482,2334069.532774202,369487.0,8.07701112433895e+60,5379894433,16650076837,269047,251561673
